,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
278,23.0,13.0,25.0,26.0,20.0,20.0,24.0,19.0,16.0,25.0,19.0,21.0
279,24.0,12.0,24.0,30.0,20.0,19.0,23.0,20.0,15.0,25.0,19.0,20.0
280,23.0,11.0,23.0,29.0,19.0,18.0,22.0,20.0,14.0,27.0,19.0,19.0
281,22.0,10.0,22.0,30.0,20.0,17.0,21.0,21.0,13.0,28.0,19.0,18.0
282,21.0,9.0,21.0,30.0,19.0,16.0,20.0,20.0,12.0,27.0,20.0,17.0
283,20.0,8.0,20.0,29.0,18.0,15.0,19.0,21.0,11.0,26.0,20.0,16.0
284,19.0,7.0,19.0,29.0,17.0,14.0,18.0,21.0,10.0,25.0,20.0,15.0
285,18.0,6.0,18.0,30.0,16.0,13.0,17.0,22.0,9.0,24.0,20.0,14.0
286,17.0,5.0,17.0,30.0,15.0,12.0,16.0,23.0,8.0,23.0,20.0,13.0
287,16.0,4.0,16.0,30.0,14.0,11.0,15.0,24.0,7.0,22.0,20.0,12.0
288,15.0,3.0,15.0,30.0,13.0,10.0,14.0,26.0,6.0,21.0,21.0,-9.0
289,14.0,-1.0,14.0,31.0,12.0,9.0,13.0,28.0,5.0,20.0,21.0,-9.0
290,13.0,-1.0,13.0,31.0,11.0,8.0,12.0,29.0,4.0,19.0,20.0,-9.0
291,12.0,-1.0,12.0,31.0,10.0,7.0,11.0,28.0,3.0,18.0,22.0,-9.0
292,-9.0,0.0,11.0,31.0,9.0,6.0,-9.0,27.0,-1.0,17.0,21.0,-9.0
293,-9.0,0.0,10.0,30.0,8.0,5.0,-9.0,26.0,-1.0,16.0,20.0,-9.0
294,-9.0,0.0,9.0,29.0,7.0,4.0,-9.0,25.0,-1.0,15.0,19.0,-9.0
295,-9.0,0.0,8.0,28.0,6.0,3.0,-9.0,24.0,0.0,14.0,18.0,-9.0
296,-9.0,0.0,7.0,27.0,5.0,-1.0,-9.0,23.0,0.0,13.0,17.0,-9.0
297,-9.0,0.0,6.0,26.0,4.0,-1.0,-9.0,22.0,0.0,-9.0,16.0,-1.0
298,-9.0,0.0,5.0,25.0,3.0,-1.0,-9.0,21.0,0.0,-9.0,15.0,-1.0
299,-9.0,0.0,4.0,-9.0,-1.0,0.0,-9.0,20.0,0.0,-9.0,14.0,-1.0
300,-9.0,0.0,3.0,-9.0,-1.0,0.0,-1.0,19.0,0.0,-9.0,-9.0,0.0
301,-1.0,0.0,-1.0,-9.0,-1.0,0.0,-1.0,18.0,0.0,-9.0,-9.0,0.0
302,-1.0,0.0,-1.0,-9.0,0.0,0.0,-1.0,-9.0,0.0,-9.0,-9.0,0.0
303,-1.0,0.0,-1.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,-9.0,0.0
304,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,-9.0,0.0
305,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,-9.0,0.0
306,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,-9.0,0.0
307,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-1.0,-9.0,0.0
308,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-1.0,-9.0,0.0
309,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-1.0,-9.0,0.0
310,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,-9.0,0.0
311,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,-1.0,0.0
312,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,-1.0,0.0
313,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,-1.0,0.0
314,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
