datetime,Day,Month,Year,Tmin(C),Tmax(C),Prcp(mm),ET0
2010-04-06,6,4,2010,7.7,25.0,0.0,0.56
2010-04-07,7,4,2010,7.2,25.0,0.0,0.42
2010-04-08,8,4,2010,8.1,25.0,0.0,0.76
2010-04-09,9,4,2010,7.0,25.0,0.0,0.38
2010-04-10,10,4,2010,6.1,25.0,0.0,0.39
2010-04-11,11,4,2010,7.4,25.0,0.0,1.57
2010-04-12,12,4,2010,6.0,25.0,0.0,0.54
2010-04-13,13,4,2010,6.0,25.0,0.0,0.27999999999999997
2010-04-14,14,4,2010,6.0,25.0,0.0,0.42
2010-04-15,15,4,2010,6.0,25.0,0.0,0.42
2010-04-16,16,4,2010,6.0,23.752112676056342,0.0,0.16
2010-04-17,17,4,2010,6.0,24.21830985915493,0.0,0.18
2010-04-18,18,4,2010,6.0,25.0,0.0,0.27
2010-04-19,19,4,2010,6.0,25.0,0.0,0.37
2010-04-20,20,4,2010,6.0,25.0,0.0,0.56
2010-04-21,21,4,2010,6.0,25.0,0.0,0.5900000000000001
2010-04-22,22,4,2010,6.0,25.0,0.0,0.64
2010-04-23,23,4,2010,6.0,25.0,0.0,0.47000000000000003
2010-04-24,24,4,2010,6.2,25.0,0.0,0.56
2010-04-25,25,4,2010,6.2,25.0,0.0,0.53
2010-04-26,26,4,2010,6.0,25.0,0.0,0.53
2010-04-27,27,4,2010,6.0,24.87605633802817,0.0,0.28
2010-04-28,28,4,2010,6.0,25.0,0.0,0.39
2010-04-29,29,4,2010,6.0,25.0,0.0,0.5
2010-04-30,30,4,2010,6.9,25.0,0.0,0.5700000000000001
2010-05-01,1,5,2010,8.0,25.0,0.0,0.78
2010-05-02,2,5,2010,7.7,25.0,0.0,0.39
2010-05-03,3,5,2010,9.2,25.0,0.0,0.36
2010-05-04,4,5,2010,11.1,25.0,0.0,0.89
2010-05-05,5,5,2010,9.3,25.0,0.0,0.73
2010-05-06,6,5,2010,9.7,25.0,0.0,0.41000000000000003
2010-05-07,7,5,2010,9.9,25.0,0.0,0.78
2010-05-08,8,5,2010,8.2,21.812676056338027,0.0,0.27
2010-05-09,9,5,2010,7.0,25.0,0.0,0.63
2010-05-10,10,5,2010,6.0,25.0,0.0,0.53
2010-05-11,11,5,2010,6.2,25.0,0.0,0.68
2010-05-12,12,5,2010,6.0,25.0,0.0,0.71
2010-05-13,13,5,2010,6.770422535211268,25.0,0.0,0.81
2010-05-14,14,5,2010,8.370422535211269,25.0,0.0,0.85
2010-05-15,15,5,2010,7.0,25.0,0.0,0.37
2010-05-16,16,5,2010,7.3,25.0,0.0,0.93
2010-05-17,17,5,2010,9.070422535211268,25.0,0.0,0.9500000000000001
2010-05-18,18,5,2010,7.970422535211268,25.0,0.0,0.9
2010-05-19,19,5,2010,8.6,23.82816901408451,0.0,0.32
2010-05-20,20,5,2010,8.9,25.0,0.0,0.57
2010-05-21,21,5,2010,10.5,25.0,0.0,1.23
2010-05-22,22,5,2010,9.070422535211268,25.0,0.0,1.05
2010-05-23,23,5,2010,9.9,25.0,0.0,0.8
2010-05-24,24,5,2010,10.3,25.0,0.0,0.9600000000000001
2010-05-25,25,5,2010,10.370422535211269,25.0,0.0,1.39
2010-05-26,26,5,2010,11.4,25.0,0.0,1.09
2010-05-27,27,5,2010,9.3,25.0,0.0,1.9100000000000001
2010-05-28,28,5,2010,9.6,25.0,0.0,2.06
2010-05-29,29,5,2010,9.0,25.0,0.0,8.989999999999998
2010-05-30,30,5,2010,10.2,25.0,0.0,0.79
2010-05-31,31,5,2010,10.5,25.0,0.0,0.86
2010-06-01,1,6,2010,9.4,25.0,0.0,0.32
2010-06-02,2,6,2010,9.8,25.0,0.0,0.63
2010-06-03,3,6,2010,9.3,25.0,0.0,0.38
2010-06-04,4,6,2010,11.6,25.0,0.0,0.73
2010-06-05,5,6,2010,10.5,25.0,0.0,0.33
2010-06-06,6,6,2010,13.1,25.0,0.0,0.36
2010-06-07,7,6,2010,12.870422535211269,25.0,0.0,0.7
2010-06-08,8,6,2010,12.2,25.0,0.0,0.89
2010-06-09,9,6,2010,10.240845070422536,25.0,0.0,0.89
2010-06-10,10,6,2010,10.3,25.0,0.0,0.67
2010-06-11,11,6,2010,9.6,25.0,0.0,0.9400000000000001
2010-06-12,12,6,2010,11.5,25.0,0.0,0.7000000000000001
2010-06-13,13,6,2010,10.670422535211268,25.0,0.0,0.67
2010-06-14,14,6,2010,11.0,25.0,0.0,0.53
2010-06-15,15,6,2010,13.2,25.0,0.0,0.99
2010-06-16,16,6,2010,12.9,25.0,0.0,0.86
2010-06-17,17,6,2010,12.470422535211268,25.0,0.0,0.35
2010-06-18,18,6,2010,12.140845070422536,25.0,0.0,0.93
2010-06-19,19,6,2010,14.140845070422536,25.0,0.0,1.03
2010-06-20,20,6,2010,13.9,25.0,0.0,0.68
2010-06-21,21,6,2010,14.5,25.0,0.0,0.8300000000000001
2010-06-22,22,6,2010,14.240845070422536,25.0,0.0,0.91
2010-06-23,23,6,2010,14.0,25.0,0.0,0.31
2010-06-24,24,6,2010,14.2,25.0,0.0,0.77
2010-06-25,25,6,2010,15.440845070422537,25.0,0.0,1.06
2010-06-26,26,6,2010,13.9,25.0,0.0,0.48
2010-06-27,27,6,2010,13.9,25.0,0.0,0.8
2010-06-28,28,6,2010,14.170422535211268,25.0,0.0,0.42
2010-06-29,29,6,2010,15.370422535211269,25.0,0.0,0.78
2010-06-30,30,6,2010,14.5,25.0,0.0,1.03
2010-07-01,1,7,2010,13.9,25.0,0.0,0.99
2010-07-02,2,7,2010,13.340845070422535,25.0,0.0,0.98
2010-07-03,3,7,2010,13.1,25.0,0.0,4.46
2010-07-04,4,7,2010,14.9,25.0,0.0,2.43
2010-07-05,5,7,2010,14.470422535211268,25.0,0.0,1.8499999999999999
2010-07-06,6,7,2010,15.270422535211267,25.0,0.0,0.8200000000000001
2010-07-07,7,7,2010,16.070422535211268,25.0,0.0,1.33
2010-07-08,8,7,2010,16.5,25.0,0.0,1.23
2010-07-09,9,7,2010,18.1,25.0,0.0,1.13
2010-07-10,10,7,2010,19.070422535211268,25.0,0.0,0.83
2010-07-11,11,7,2010,18.5,25.0,0.0,0.44
2010-07-12,12,7,2010,17.270422535211267,25.0,0.0,0.8
2010-07-13,13,7,2010,17.2,25.0,0.0,0.87
2010-07-14,14,7,2010,17.5,25.0,0.0,0.58
2010-07-15,15,7,2010,16.87042253521127,25.0,0.0,1.21
2010-07-16,16,7,2010,16.270422535211267,25.0,0.0,0.69
2010-07-17,17,7,2010,16.7,25.0,0.0,1.01
2010-07-18,18,7,2010,18.2,25.0,0.0,1.32
2010-07-19,19,7,2010,17.6,25.0,0.0,1.24
2010-07-20,20,7,2010,17.270422535211267,25.0,0.0,0.65
2010-07-21,21,7,2010,17.070422535211268,25.0,0.0,1.23
2010-07-22,22,7,2010,17.2,25.0,0.0,0.9
2010-07-23,23,7,2010,16.7,25.0,0.0,1.22
2010-07-24,24,7,2010,15.7,25.0,0.0,0.71
2010-07-25,25,7,2010,16.3,25.0,0.0,0.5
2010-07-26,26,7,2010,17.8,25.0,0.0,1.16
2010-07-27,27,7,2010,16.7,25.0,0.0,1.18
2010-07-28,28,7,2010,15.7,25.0,0.0,1.16
2010-07-29,29,7,2010,17.3,25.0,0.0,0.44
2010-07-30,30,7,2010,16.0,25.0,0.0,1.01
2010-07-31,31,7,2010,14.9,25.0,0.0,1.06
2010-08-01,1,8,2010,13.6,25.0,0.0,0.9500000000000001
2010-08-02,2,8,2010,13.8,25.0,0.0,0.99
2010-08-03,3,8,2010,14.7,25.0,0.0,0.61
2010-08-04,4,8,2010,17.1,25.0,0.0,0.46
2010-08-05,5,8,2010,17.7,25.0,0.0,0.48
2010-08-06,6,8,2010,17.5,25.0,0.0,0.96
2010-08-07,7,8,2010,14.7,25.0,0.0,1.0
2010-08-08,8,8,2010,15.7,25.0,0.0,0.6900000000000001
2010-08-09,9,8,2010,17.5,25.0,0.0,0.8200000000000001
2010-08-10,10,8,2010,17.3,25.0,0.0,0.85
2010-08-11,11,8,2010,16.7,25.0,0.0,1.04
2010-08-12,12,8,2010,15.6,25.0,0.0,0.88
2010-08-13,13,8,2010,14.2,25.0,0.0,0.9600000000000001
2010-08-14,14,8,2010,14.6,25.0,0.0,1.01
2010-08-15,15,8,2010,14.5,25.0,0.0,0.89
2010-08-16,16,8,2010,15.3,25.0,0.0,0.5700000000000001
2010-08-17,17,8,2010,18.2,25.0,0.0,0.48
2010-08-18,18,8,2010,17.5,25.0,0.0,0.83
2010-08-19,19,8,2010,16.0,25.0,0.0,0.92
2010-08-20,20,8,2010,14.5,25.0,0.0,0.54
2010-08-21,21,8,2010,16.3,25.0,0.0,0.91
2010-08-22,22,8,2010,15.5,25.0,0.0,0.46
2010-08-23,23,8,2010,16.3,25.0,0.0,0.4
2010-08-24,24,8,2010,16.9,25.0,0.0,0.66
2010-08-25,25,8,2010,16.3,25.0,0.0,0.5700000000000001
2010-08-26,26,8,2010,16.7,25.0,0.0,0.46
2010-08-27,27,8,2010,16.3,25.0,0.0,0.89
2010-08-28,28,8,2010,15.0,25.0,0.0,0.85
2010-08-29,29,8,2010,15.1,25.0,0.0,0.88
2010-08-30,30,8,2010,18.4,25.0,0.0,0.96
2010-08-31,31,8,2010,18.5,25.0,0.0,0.92
2010-09-01,1,9,2010,20.5,25.0,0.0,5.95
2010-09-02,2,9,2010,20.2,25.0,0.0,2.38
2010-09-03,3,9,2010,19.4,25.0,0.0,1.5
2010-09-04,4,9,2010,18.6,25.0,0.0,0.74
2010-09-05,5,9,2010,15.2,25.0,0.0,1.31
2010-09-06,6,9,2010,14.4,25.0,0.0,1.16
2010-09-07,7,9,2010,14.9,25.0,0.0,0.8200000000000001
2010-09-08,8,9,2010,15.9,25.0,0.0,0.48000000000000004
2010-09-09,9,9,2010,14.9,25.0,0.0,0.68
2010-09-10,10,9,2010,13.7,25.0,0.0,0.5
2010-09-11,11,9,2010,13.0,25.0,0.0,0.53
2010-09-12,12,9,2010,11.270422535211267,25.0,0.0,0.71
2010-09-13,13,9,2010,12.970422535211268,25.0,0.0,0.54
2010-09-14,14,9,2010,12.7,25.0,0.0,0.53
2010-09-15,15,9,2010,12.9,25.0,0.0,0.68
2010-09-16,16,9,2010,12.370422535211269,25.0,0.0,0.74
2010-09-17,17,9,2010,12.4,25.0,0.0,0.35
2010-09-18,18,9,2010,11.070422535211268,25.0,0.0,0.74
2010-09-19,19,9,2010,11.0,25.0,0.0,0.64
2010-09-20,20,9,2010,11.6,25.0,0.0,0.48
2010-09-21,21,9,2010,11.9,25.0,0.0,0.67
2010-09-22,22,9,2010,13.8,25.0,0.0,0.62
2010-09-23,23,9,2010,12.2,25.0,0.0,0.6
2010-09-24,24,9,2010,12.1,24.270422535211267,0.0,0.3
2010-09-25,25,9,2010,15.2,25.0,0.0,0.5
2010-09-26,26,9,2010,12.8,25.0,0.0,0.47000000000000003
2010-09-27,27,9,2010,12.5,25.0,0.0,0.31
2010-09-28,28,9,2010,15.5,25.0,0.0,0.54
2010-09-29,29,9,2010,16.8,25.0,0.0,0.45
2010-09-30,30,9,2010,16.9,25.0,0.0,0.44
2010-10-01,1,10,2010,19.2,25.0,0.0,0.54
2010-10-02,2,10,2010,12.6,25.0,0.0,0.44
2010-10-03,3,10,2010,11.1,25.0,0.0,0.44
2010-10-04,4,10,2010,12.0,25.0,0.0,0.48000000000000004
2010-10-05,5,10,2010,12.7,25.0,0.0,0.45
2010-10-06,6,10,2010,13.5,25.0,0.0,0.32
2010-10-07,7,10,2010,12.4,25.0,0.0,0.45
2010-10-08,8,10,2010,12.1,25.0,0.0,0.48000000000000004
2010-10-09,9,10,2010,9.1,25.0,0.0,0.44
2010-10-10,10,10,2010,8.5,25.0,0.0,0.44
2010-10-11,11,10,2010,9.2,25.0,0.0,0.48000000000000004
2010-10-12,12,10,2010,8.4,25.0,0.0,0.31
2010-10-13,13,10,2010,7.7,25.0,0.0,0.45
2010-10-14,14,10,2010,6.7,25.0,0.0,0.42
2010-10-15,15,10,2010,11.1,22.55492957746479,0.0,0.25
2010-10-16,16,10,2010,10.9,25.0,0.0,0.3
2010-10-17,17,10,2010,9.411267605633801,25.0,0.0,0.37
2010-10-18,18,10,2010,8.8,25.0,0.0,0.37
2010-10-19,19,10,2010,8.4,25.0,0.0,0.36
2010-10-20,20,10,2010,7.411267605633803,25.0,0.0,0.4
2010-10-21,21,10,2010,10.6,25.0,0.0,0.26
2010-10-22,22,10,2010,7.2,25.0,0.0,1.49
2010-10-23,23,10,2010,6.0,25.0,0.0,0.6
2010-10-24,24,10,2010,6.0,25.0,0.0,0.72
2010-10-25,25,10,2010,6.1,22.371830985915494,0.0,0.36
2010-10-26,26,10,2010,11.9,23.70422535211268,0.0,0.36
2010-10-27,27,10,2010,12.2,22.33098591549296,0.0,0.34
2010-10-28,28,10,2010,12.9,25.0,0.0,0.36
2010-10-29,29,10,2010,9.6,23.871830985915494,0.0,0.32
2010-10-30,30,10,2010,6.570422535211268,25.0,0.0,0.33
2010-10-31,31,10,2010,6.0,25.0,0.0,0.29
2010-11-01,1,11,2010,6.0,25.0,0.0,0.17
2010-11-02,2,11,2010,6.0,24.043661971830986,0.0,0.12000000000000001
2010-11-03,3,11,2010,6.0,21.411267605633807,0.0,0.14
2010-11-04,4,11,2010,6.0,25.0,0.0,0.27
2010-11-05,5,11,2010,13.5,21.985915492957748,0.0,0.26
2010-11-06,6,11,2010,9.0,16.971830985915496,0.0,0.25
2010-11-07,7,11,2010,8.7,13.85211267605634,0.0,0.24
2010-11-08,8,11,2010,9.2,25.0,0.0,0.32
2010-11-09,9,11,2010,8.8,25.0,0.0,0.32
2010-11-10,10,11,2010,6.0,14.657746478873241,0.0,0.25
2010-11-11,11,11,2010,6.0,25.0,0.0,0.38
2010-11-12,12,11,2010,6.0,25.0,0.0,0.33999999999999997
2010-11-13,13,11,2010,7.1,25.0,0.0,0.41
2010-11-14,14,11,2010,6.2,25.0,0.0,0.37
2010-11-15,15,11,2010,6.0,25.0,0.0,0.29
2010-11-16,16,11,2010,8.2,19.814084507042256,0.0,0.26
2010-11-17,17,11,2010,9.1,16.74788732394366,0.0,0.24
2010-11-18,18,11,2010,6.6,25.0,0.0,0.3
2010-11-19,19,11,2010,6.0,25.0,0.0,0.17
2010-11-20,20,11,2010,6.0,13.419718309859157,0.0,0.11
2010-11-21,21,11,2010,6.0,25.0,0.0,0.11
2010-11-22,22,11,2010,6.0,12.377464788732397,0.0,0.1
2010-11-23,23,11,2010,6.622535211267606,13.059154929577465,0.0,0.24
2010-11-24,24,11,2010,6.0,12.264788732394369,0.0,0.17
2010-11-25,25,11,2010,6.0,14.678873239436623,0.0,0.08
2010-11-26,26,11,2010,6.0,9.264788732394367,0.0,0.13
2010-11-27,27,11,2010,6.0,15.145070422535213,0.0,0.07
2010-11-28,28,11,2010,6.0,25.0,0.0,0.08
2010-11-29,29,11,2010,6.0,13.307042253521129,0.0,0.06
2010-11-30,30,11,2010,6.0,25.0,0.0,0.11
2010-12-01,1,12,2010,6.0,25.0,0.0,0.16
2010-12-02,2,12,2010,7.2,15.022535211267606,0.0,0.24
2010-12-03,3,12,2010,7.870422535211268,17.34366197183099,0.0,0.23
2010-12-04,4,12,2010,6.4,17.700000000000003,0.0,0.23
2010-12-05,5,12,2010,6.0,16.181690140845074,0.0,0.16
2010-12-06,6,12,2010,6.0,10.071830985915495,0.0,0.06
2010-12-07,7,12,2010,6.0,8.8,0.0,0.06
2010-12-08,8,12,2010,6.0,8.23098591549296,0.0,0.05
2010-12-09,9,12,2010,6.0,11.687323943661974,0.0,0.04
2010-12-10,10,12,2010,6.0,10.09154929577465,0.0,0.05
2010-12-11,11,12,2010,6.0,9.963380281690142,0.0,0.06
2010-12-12,12,12,2010,6.0,25.0,0.0,0.15
2010-12-13,13,12,2010,9.4,17.50985915492958,0.0,0.24
2010-12-14,14,12,2010,6.0,17.767605633802816,0.0,0.87
2010-12-15,15,12,2010,6.0,14.583098591549298,0.0,0.34
2010-12-16,16,12,2010,6.0,7.264788732394368,0.0,0.21
2010-12-17,17,12,2010,6.0,19.387323943661976,0.0,0.26999999999999996
2010-12-18,18,12,2010,6.0,6.2971830985915505,0.0,0.14
2010-12-19,19,12,2010,6.0,22.415492957746483,0.0,0.3
2010-12-20,20,12,2010,6.0,10.477464788732398,0.0,0.13999999999999999
2010-12-21,21,12,2010,6.0,14.107042253521128,0.0,0.19
2010-12-22,22,12,2010,6.0,11.902816901408451,0.0,0.12
2010-12-23,23,12,2010,6.0,11.928169014084508,0.0,0.16
2010-12-24,24,12,2010,6.0,17.477464788732398,0.0,0.17
2010-12-25,25,12,2010,6.0,25.0,0.0,0.2
2010-12-26,26,12,2010,6.0,17.13802816901409,0.0,0.18
2010-12-27,27,12,2010,6.0,15.8,0.0,0.14
2010-12-28,28,12,2010,6.0,6.0,0.0,0.060000000000000005
2010-12-29,29,12,2010,6.0,17.59577464788733,0.0,0.19
2010-12-30,30,12,2010,6.0,22.423943661971837,0.0,0.22
2010-12-31,31,12,2010,6.0,25.0,0.0,0.30000000000000004
2011-01-01,1,1,2011,6.0,25.0,0.0,0.21
2011-01-02,2,1,2011,6.0,9.632394366197184,0.0,0.11
2011-01-03,3,1,2011,6.0,7.3816901408450715,0.0,0.08
2011-01-04,4,1,2011,6.0,20.392957746478874,0.0,0.23
2011-01-05,5,1,2011,6.0,25.0,0.0,0.23
2011-01-06,6,1,2011,6.0,16.030985915492963,0.0,0.12000000000000001
2011-01-07,7,1,2011,6.0,24.08028169014085,0.0,0.16999999999999998
2011-01-08,8,1,2011,6.0,14.43098591549296,0.0,0.12
2011-01-09,9,1,2011,6.0,8.99154929577465,0.0,0.1
2011-01-10,10,1,2011,6.0,12.218309859154932,0.0,0.12
2011-01-11,11,1,2011,6.0,13.33098591549296,0.0,0.13
2011-01-12,12,1,2011,6.0,7.070422535211269,0.0,0.1
2011-01-13,13,1,2011,6.0,18.411267605633807,0.0,0.25
2011-01-14,14,1,2011,6.0,8.869014084507043,0.0,0.12
2011-01-15,15,1,2011,6.0,15.635211267605635,0.0,0.24000000000000002
2011-01-16,16,1,2011,6.0,25.0,0.0,0.31
2011-01-17,17,1,2011,6.0,19.63239436619719,0.0,0.2
2011-01-18,18,1,2011,6.0,15.519718309859156,0.0,0.16999999999999998
2011-01-19,19,1,2011,6.0,19.23661971830986,0.0,0.54
2011-01-20,20,1,2011,6.0,8.688732394366198,0.0,0.27
2011-01-21,21,1,2011,6.0,8.84225352112676,0.0,0.4
2011-01-22,22,1,2011,6.0,23.98028169014085,0.0,1.27
2011-01-23,23,1,2011,6.0,24.207042253521134,0.0,0.06
2011-01-24,24,1,2011,6.0,9.45633802816902,0.0,0.01
2011-01-25,25,1,2011,6.0,14.877464788732397,0.0,0.04
2011-01-26,26,1,2011,6.0,20.86478873239437,0.0,0.07
2011-01-27,27,1,2011,6.0,8.7943661971831,0.0,0.06
2011-01-28,28,1,2011,6.0,19.636619718309863,0.0,0.08
2011-01-29,29,1,2011,6.0,25.0,0.0,0.08
2011-01-30,30,1,2011,6.0,18.328169014084512,0.0,0.06
2011-01-31,31,1,2011,6.0,17.828169014084512,0.0,0.07
2011-02-01,1,2,2011,6.0,10.095774647887328,0.0,0.03
2011-02-02,2,2,2011,6.0,6.0,0.0,0.01
2011-02-03,3,2,2011,6.0,25.0,0.0,0.1
2011-02-04,4,2,2011,6.0,25.0,0.0,0.13
2011-02-05,5,2,2011,6.0,25.0,0.0,0.13
2011-02-06,6,2,2011,6.0,19.30422535211268,0.0,0.14
2011-02-07,7,2,2011,6.0,25.0,0.0,0.15
2011-02-08,8,2,2011,6.0,25.0,0.0,0.07
2011-02-09,9,2,2011,6.0,25.0,0.0,0.08
2011-02-10,10,2,2011,6.0,24.063380281690147,0.0,0.08
2011-02-11,11,2,2011,6.0,19.426760563380284,0.0,0.08
2011-02-12,12,2,2011,6.0,25.0,0.0,0.12
2011-02-13,13,2,2011,6.0,25.0,0.0,0.12
2011-02-14,14,2,2011,6.0,25.0,0.0,0.19
2011-02-15,15,2,2011,6.0,17.147887323943667,0.0,0.09
2011-02-16,16,2,2011,6.0,25.0,0.0,0.13
2011-02-17,17,2,2011,6.0,25.0,0.0,0.22999999999999998
2011-02-18,18,2,2011,6.0,22.115492957746483,0.0,0.12000000000000001
2011-02-19,19,2,2011,6.0,25.0,0.0,0.2
2011-02-20,20,2,2011,6.0,24.912676056338032,0.0,0.13
2011-02-21,21,2,2011,6.0,25.0,0.0,0.13
2011-02-22,22,2,2011,6.0,25.0,0.0,0.13
2011-02-23,23,2,2011,6.0,25.0,0.0,0.16
2011-02-24,24,2,2011,6.0,25.0,0.0,0.17
2011-02-25,25,2,2011,6.0,15.590140845070426,0.0,0.13
2011-02-26,26,2,2011,6.0,25.0,0.0,0.13
2011-02-27,27,2,2011,6.0,20.829577464788734,0.0,0.09
2011-02-28,28,2,2011,6.0,19.573239436619723,0.0,0.17
2011-03-01,1,3,2011,6.0,25.0,0.0,0.26
2011-03-02,2,3,2011,6.0,25.0,0.0,0.29000000000000004
2011-03-03,3,3,2011,6.0,25.0,0.0,0.11
2011-03-04,4,3,2011,6.0,25.0,0.0,0.19
2011-03-05,5,3,2011,6.0,25.0,0.0,0.35000000000000003
2011-03-06,6,3,2011,6.0,25.0,0.0,0.41
2011-03-07,7,3,2011,6.0,25.0,0.0,0.5
2011-03-08,8,3,2011,6.0,25.0,0.0,0.7200000000000001
2011-03-09,9,3,2011,6.0,25.0,0.0,2.56
2011-03-10,10,3,2011,6.0,25.0,0.0,0.11
2011-03-11,11,3,2011,6.0,25.0,0.0,0.19
2011-03-12,12,3,2011,6.0,25.0,0.0,0.3
2011-03-13,13,3,2011,6.0,25.0,0.0,0.19999999999999998
2011-03-14,14,3,2011,6.0,25.0,0.0,0.18
2011-03-15,15,3,2011,6.0,25.0,0.0,0.22
2011-03-16,16,3,2011,6.0,25.0,0.0,0.19
2011-03-17,17,3,2011,6.0,25.0,0.0,0.25
2011-03-18,18,3,2011,6.0,25.0,0.0,0.25
2011-03-19,19,3,2011,6.0,25.0,0.0,0.24
2011-03-20,20,3,2011,6.0,25.0,0.0,0.24
2011-03-21,21,3,2011,6.0,25.0,0.0,0.22
2011-03-22,22,3,2011,6.0,24.269014084507045,0.0,0.14
2011-03-23,23,3,2011,6.0,25.0,0.0,0.18
2011-03-24,24,3,2011,6.0,25.0,0.0,0.15
2011-03-25,25,3,2011,6.0,25.0,0.0,0.25
2011-03-26,26,3,2011,6.0,25.0,0.0,0.21
2011-03-27,27,3,2011,6.0,25.0,0.0,0.27
2011-03-28,28,3,2011,6.0,25.0,0.0,0.2
2011-03-29,29,3,2011,6.0,25.0,0.0,0.37
2011-03-30,30,3,2011,6.0,25.0,0.0,0.39
2011-03-31,31,3,2011,6.0,25.0,0.0,0.38
2011-04-01,1,4,2011,6.0,14.604225352112678,0.0,0.11
2011-04-02,2,4,2011,6.0,25.0,0.0,0.22
2011-04-03,3,4,2011,6.0,25.0,0.0,0.47
2011-04-04,4,4,2011,6.0,25.0,0.0,0.31
2011-04-05,5,4,2011,6.0,25.0,0.0,0.26
2011-04-06,6,4,2011,6.0,25.0,0.0,0.51
2011-04-07,7,4,2011,6.0,25.0,0.0,0.5
2011-04-08,8,4,2011,6.0,25.0,0.0,0.54
2011-04-09,9,4,2011,6.0,25.0,0.0,0.63
2011-04-10,10,4,2011,6.0,25.0,0.0,0.8200000000000001
2011-04-11,11,4,2011,6.0,23.611267605633806,0.0,0.35
2011-04-12,12,4,2011,8.5,25.0,0.0,0.56
2011-04-13,13,4,2011,6.0,19.998591549295778,0.0,0.26
2011-04-14,14,4,2011,7.6,25.0,0.0,0.47000000000000003
2011-04-15,15,4,2011,6.0,25.0,0.0,0.43
2011-04-16,16,4,2011,6.0,25.0,0.0,0.3
2011-04-17,17,4,2011,6.0,25.0,0.0,0.2
2011-04-18,18,4,2011,6.0,25.0,0.0,0.51
2011-04-19,19,4,2011,6.0,20.221126760563383,0.0,0.22
2011-04-20,20,4,2011,6.0,18.687323943661973,0.0,0.12
2011-04-21,21,4,2011,6.0,25.0,0.0,0.33999999999999997
2011-04-22,22,4,2011,6.0,25.0,0.0,0.48
2011-04-23,23,4,2011,6.0,25.0,0.0,0.25
2011-04-24,24,4,2011,6.7,25.0,0.0,0.43
2011-04-25,25,4,2011,6.0,25.0,0.0,0.46
2011-04-26,26,4,2011,6.1,25.0,0.0,0.27
2011-04-27,27,4,2011,7.1,25.0,0.0,0.3
2011-04-28,28,4,2011,9.6,25.0,0.0,0.4
2011-04-29,29,4,2011,8.9,25.0,0.0,0.37
2011-04-30,30,4,2011,8.9,25.0,0.0,0.63
2011-05-01,1,5,2011,6.3,25.0,0.0,0.5
2011-05-02,2,5,2011,6.0,25.0,0.0,0.68
2011-05-03,3,5,2011,6.9,25.0,0.0,0.55
2011-05-04,4,5,2011,6.9,25.0,0.0,0.49
2011-05-05,5,5,2011,7.0,25.0,0.0,0.27
2011-05-06,6,5,2011,6.8,25.0,0.0,0.73
2011-05-07,7,5,2011,8.1,25.0,0.0,0.33
2011-05-08,8,5,2011,7.3,25.0,0.0,0.34
2011-05-09,9,5,2011,7.4,25.0,0.0,0.32
2011-05-10,10,5,2011,7.3,25.0,0.0,0.38
2011-05-11,11,5,2011,7.9,25.0,0.0,0.41
2011-05-12,12,5,2011,7.1,25.0,0.0,0.58
2011-05-13,13,5,2011,7.270422535211268,25.0,0.0,0.66
2011-05-14,14,5,2011,7.9,25.0,0.0,0.45
2011-05-15,15,5,2011,7.1,25.0,0.0,0.37
2011-05-16,16,5,2011,8.8,20.76338028169014,0.0,0.26
2011-05-17,17,5,2011,9.7,25.0,0.0,0.53
2011-05-18,18,5,2011,9.9,25.0,0.0,0.82
2011-05-19,19,5,2011,9.8,25.0,0.0,0.65
2011-05-20,20,5,2011,10.4,25.0,0.0,0.51
2011-05-21,21,5,2011,7.9,25.0,0.0,0.6
2011-05-22,22,5,2011,7.2,25.0,0.0,0.63
2011-05-23,23,5,2011,6.470422535211268,25.0,0.0,0.67
2011-05-24,24,5,2011,7.3,25.0,0.0,0.41000000000000003
2011-05-25,25,5,2011,10.070422535211268,25.0,0.0,0.97
2011-05-26,26,5,2011,10.6,25.0,0.0,1.04
2011-05-27,27,5,2011,10.7,25.0,0.0,0.73
2011-05-28,28,5,2011,11.8,25.0,0.0,1.09
2011-05-29,29,5,2011,12.0,25.0,0.0,3.88
2011-05-30,30,5,2011,11.770422535211267,25.0,0.0,0.62
2011-05-31,31,5,2011,12.8,25.0,0.0,0.9400000000000001
2011-06-01,1,6,2011,10.4,25.0,0.0,0.65
2011-06-02,2,6,2011,12.4,25.0,0.0,0.88
2011-06-03,3,6,2011,11.6,25.0,0.0,0.76
2011-06-04,4,6,2011,10.140845070422536,25.0,0.0,0.46
2011-06-05,5,6,2011,8.940845070422537,25.0,0.0,0.85
2011-06-06,6,6,2011,10.870422535211269,25.0,0.0,0.6
2011-06-07,7,6,2011,11.670422535211268,25.0,0.0,0.88
2011-06-08,8,6,2011,10.040845070422536,25.0,0.0,0.91
2011-06-09,9,6,2011,11.4,25.0,0.0,0.67
2011-06-10,10,6,2011,12.7,25.0,0.0,0.85
2011-06-11,11,6,2011,11.070422535211268,25.0,0.0,0.81
2011-06-12,12,6,2011,10.2,25.0,0.0,0.32
2011-06-13,13,6,2011,10.8,25.0,0.0,0.39
2011-06-14,14,6,2011,10.270422535211267,25.0,0.0,0.33
2011-06-15,15,6,2011,9.570422535211268,25.0,0.0,0.38
2011-06-16,16,6,2011,9.8,25.0,0.0,0.9
2011-06-17,17,6,2011,10.6,25.0,0.0,0.93
